time,chassis_x,chassis_y,chassis_yaw,leg_joint1,leg_joint2,leg_joint3,leg_joint4,leg_joint5,head_joint1,head_joint2,left_arm_joint1,left_arm_joint2,left_arm_joint3,left_arm_joint4,left_arm_joint5,left_arm_joint6,left_arm_joint7,right_arm_joint1,right_arm_joint2,right_arm_joint3,right_arm_joint4,right_arm_joint5,right_arm_joint6,right_arm_joint7
1.44134,0,0,0,0.35,1.28,0.87,0,0,0,0,0.415926,-0.493669,0.0921256,-0.205242,0.113505,-0.119336,-0.0194358,-0.415926,0.493669,-0.0921256,0.205242,-0.113505,0.119336,0.0194358
1.47337,0,0,0,0.35,1.28,0.87,0,0,0,0,0.471789,-0.559974,0.104499,-0.232808,0.12875,-0.135364,-0.0220462,-0.471789,0.559974,-0.104499,0.232808,-0.12875,0.135364,0.0220462
1.5054,0,0,0,0.35,1.28,0.87,0,0,0,0,0.531175,-0.63046,0.117653,-0.262112,0.144956,-0.152403,-0.0248213,-0.531175,0.63046,-0.117653,0.262112,-0.144956,0.152403,0.0248213
1.53743,0,0,0,0.35,1.28,0.87,0,0,0,0,0.59098,-0.701444,0.130899,-0.291624,0.161277,-0.169562,-0.0276159,-0.59098,0.701444,-0.130899,0.291624,-0.161277,0.169562,0.0276159
1.56946,0,0,0,0.35,1.28,0.87,0,0,0,0,0.647284,-0.768272,0.14337,-0.319407,0.176642,-0.185716,-0.0302469,-0.647284,0.768272,-0.14337,0.319407,-0.176642,0.185716,0.0302469
1.60149,0,0,0,0.35,1.28,0.87,0,0,0,0,0.700068,-0.830922,0.155062,-0.345454,0.191047,-0.200861,-0.0327135,-0.700068,0.830922,-0.155062,0.345454,-0.191047,0.200861,0.0327135
1.63352,0,0,0,0.35,1.28,0.87,0,0,0,0,0.749334,-0.889396,0.165974,-0.369765,0.204491,-0.214996,-0.0350156,-0.749334,0.889396,-0.165974,0.369765,-0.204491,0.214996,0.0350156
1.66555,0,0,0,0.35,1.28,0.87,0,0,0,0,0.795081,-0.943694,0.176107,-0.392339,0.216975,-0.228121,-0.0371533,-0.795081,0.943694,-0.176107,0.392339,-0.216975,0.228121,0.0371533
1.69758,0,0,0,0.35,1.28,0.87,0,0,0,0,0.837308,-0.993814,0.18546,-0.413176,0.228499,-0.240237,-0.0391266,-0.837308,0.993814,-0.18546,0.413176,-0.228499,0.240237,0.0391266
1.72961,0,0,0,0.35,1.28,0.87,0,0,0,0,0.876017,-1.03976,0.194034,-0.432277,0.239063,-0.251343,-0.0409354,-0.876017,1.03976,-0.194034,0.432277,-0.239063,0.251343,0.0409354
1.76164,0,0,0,0.35,1.28,0.87,0,0,0,0,0.911207,-1.08153,0.201828,-0.449642,0.248666,-0.26144,-0.0425797,-0.911207,1.08153,-0.201828,0.449642,-0.248666,0.26144,0.0425797
1.79367,0,0,0,0.35,1.28,0.87,0,0,0,0,0.942877,-1.11912,0.208843,-0.46527,0.257309,-0.270526,-0.0440597,-0.942877,1.11912,-0.208843,0.46527,-0.257309,0.270526,0.0440597
1.8257,0,0,0,0.35,1.28,0.87,0,0,0,0,0.971029,-1.15253,0.215078,-0.479162,0.264991,-0.278604,-0.0453752,-0.971029,1.15253,-0.215078,0.479162,-0.264991,0.278604,0.0453752
1.85772,0,0,0,0.35,1.28,0.87,0,0,0,0,0.995662,-1.18177,0.220534,-0.491317,0.271713,-0.285671,-0.0465263,-0.995662,1.18177,-0.220534,0.491317,-0.271713,0.285671,0.0465263
1.88975,0,0,0,0.35,1.28,0.87,0,0,0,0,1.01678,-1.20683,0.225211,-0.501736,0.277475,-0.291729,-0.0475129,-1.01678,1.20683,-0.225211,0.501736,-0.277475,0.291729,0.0475129
1.92178,0,0,0,0.35,1.28,0.87,0,0,0,0,1.03437,-1.22771,0.229108,-0.510418,0.282277,-0.296777,-0.0483351,-1.03437,1.22771,-0.229108,0.510418,-0.282277,0.296777,0.0483351
1.95381,0,0,0,0.35,1.28,0.87,0,0,0,0,1.04845,-1.24442,0.232226,-0.517364,0.286118,-0.300816,-0.0489928,-1.04845,1.24442,-0.232226,0.517364,-0.286118,0.300816,0.0489928
1.98584,0,0,0,0.35,1.28,0.87,0,0,0,0,1.059,-1.25695,0.234564,-0.522574,0.288999,-0.303845,-0.0494861,-1.059,1.25695,-0.234564,0.522574,-0.288999,0.303845,0.0494861
2.01787,0,0,0,0.35,1.28,0.87,0,0,0,0,1.06604,-1.2653,0.236123,-0.526046,0.29092,-0.305864,-0.049815,-1.06604,1.2653,-0.236123,0.526046,-0.29092,0.305864,0.049815
2.0499,0,0,0,0.35,1.28,0.87,0,0,0,0,1.06956,-1.26948,0.236903,-0.527783,0.29188,-0.306874,-0.0499794,-1.06956,1.26948,-0.236903,0.527783,-0.29188,0.306874,0.0499794
2.08193,-4,0.00251428,12.5613,0.349993,1.28011,0.870257,0,0,0,0,-0.999538,-0.0504411,-0.593443,-0.0302431,1.99941,0.0298854,-0.0300069,0.999649,0.0504411,0.593443,0.0302501,-1.99931,-0.0299271,-0.0299722
2.11396,-4,0.00251428,12.5613,0.349937,1.28103,0.872313,0,0,0,0,-0.995843,-0.0539699,-0.588986,-0.0321881,1.99465,0.0289685,-0.0300625,0.996843,0.0539699,0.588986,0.0322506,-1.99375,-0.0293436,-0.0297499
2.14599,-4,0.00251428,12.5613,0.349826,1.28287,0.876425,0,0,0,0,-0.988452,-0.0610275,-0.580072,-0.0360781,1.98515,0.0271346,-0.0301737,0.99123,0.0610275,0.580072,0.0362518,-1.98263,-0.0281766,-0.0293054
2.17802,-4,0.00251428,12.5613,0.34966,1.28562,0.882594,0,0,0,0,-0.977365,-0.0716138,-0.566702,-0.0419131,1.9709,0.0243838,-0.0303404,0.982811,0.0716138,0.566702,0.0422535,-1.96596,-0.0264261,-0.0286385
2.21005,-4,0.00251428,12.5613,0.349437,1.28928,0.890818,0,0,0,0,-0.962583,-0.085729,-0.548875,-0.0496931,1.95189,0.0207161,-0.0305627,0.971586,0.085729,0.548875,0.0502558,-1.94373,-0.0240921,-0.0277494
2.24208,-4,0.00251428,12.5613,0.349159,1.29387,0.901099,0,0,0,0,-0.944105,-0.103373,-0.52659,-0.0594182,1.92814,0.0161314,-0.0308405,0.957554,0.103373,0.52659,0.0602587,-1.91595,-0.0211746,-0.0266379
2.27411,-4,0.00251428,12.5613,0.348826,1.29937,0.913436,0,0,0,0,-0.921932,-0.124546,-0.499849,-0.0710882,1.89963,0.0106299,-0.0311739,0.940716,0.124546,0.499849,0.0722621,-1.88261,-0.0176735,-0.0253042
2.30614,-4,0.00251428,12.5613,0.348437,1.30579,0.927829,0,0,0,0,-0.896064,-0.149247,-0.468652,-0.0847032,1.86637,0.00421135,-0.0315629,0.921071,0.149247,0.468652,0.0862661,-1.84371,-0.013589,-0.0237482
2.33817,-4,0.00251428,12.5613,0.347992,1.31312,0.944278,0,0,0,0,-0.8665,-0.177478,-0.432997,-0.100263,1.82836,-0.00312409,-0.0320075,0.89862,0.177478,0.432997,0.102271,-1.79925,-0.00892104,-0.0219699
2.3702,-4,0.00251428,12.5613,0.347492,1.32138,0.962784,0,0,0,0,-0.83324,-0.209237,-0.392885,-0.117768,1.78559,-0.0113765,-0.0325077,0.873363,0.209237,0.392885,0.120276,-1.74923,-0.00366953,-0.0199693
2.40223,-4,0.00251428,12.5613,0.346937,1.33055,0.983345,0,0,0,0,-0.796285,-0.244525,-0.348317,-0.137218,1.73808,-0.0205458,-0.0330634,0.845299,0.244525,0.348317,0.140282,-1.69366,0.00216548,-0.0177465
2.43426,-4,0.00251428,12.5613,0.346325,1.34063,1.00596,0,0,0,0,-0.755635,-0.283341,-0.299292,-0.158613,1.68582,-0.030632,-0.0336747,0.814429,0.283341,0.299292,0.162288,-1.63253,0.00858399,-0.0153013
2.46629,-4,0.00251428,12.5613,0.345658,1.35164,1.03064,0,0,0,0,-0.711289,-0.325687,-0.24581,-0.181953,1.6288,-0.0416351,-0.0343415,0.780753,0.325687,0.24581,0.186295,-1.56585,0.015586,-0.0126339
2.49832,-4,0.00251428,12.5613,0.344936,1.36356,1.05737,0,0,0,0,-0.663247,-0.371561,-0.187871,-0.207238,1.56703,-0.0535552,-0.035064,0.74427,0.371561,0.187871,0.212302,-1.4936,0.0231715,-0.00974419
2.53035,-4,0.00251428,12.5613,0.344158,1.37639,1.08615,0,0,0,0,-0.61151,-0.420964,-0.125475,-0.234468,1.50051,-0.0663922,-0.035842,0.704981,0.420964,0.125475,0.24031,-1.4158,0.0313405,-0.00663219
2.56238,-4,0.00251428,12.5613,0.343327,1.3901,1.1169,0,0,0,0,-0.556245,-0.473736,-0.0588243,-0.263555,1.42946,-0.0801047,-0.036673,0.663013,0.473736,0.0588243,0.270228,-1.3327,0.0400666,-0.00330795
2.59441,-4,0.00251428,12.5613,0.342482,1.40405,1.14816,0,0,0,0,-0.500056,-0.52739,0.00894035,-0.293129,1.35721,-0.0940463,-0.037518,0.620343,0.52739,-0.00894035,0.300647,-1.2482,0.0489386,7.1838e-05
2.62644,-4,0.00251428,12.5613,0.341637,1.41799,1.17943,0,0,0,0,-0.443867,-0.581045,0.0767053,-0.322702,1.28497,-0.107988,-0.0383629,0.577673,0.581045,-0.0767053,0.331065,-1.16371,0.0578105,0.00345164
2.65847,-4,0.00251428,12.5613,0.340792,1.43193,1.21069,0,0,0,0,-0.387677,-0.634699,0.14447,-0.352275,1.21273,-0.12193,-0.0392079,0.535003,0.634699,-0.14447,0.361483,-1.07921,0.0666825,0.00683144
2.6905,-4,0.00251428,12.5613,0.339947,1.44587,1.24195,0,0,0,0,-0.331488,-0.688353,0.212235,-0.381848,1.14048,-0.135871,-0.0400528,0.492333,0.688353,-0.212235,0.391901,-0.994719,0.0755545,0.0102112
2.72253,-4,0.00251428,12.5613,0.339102,1.45981,1.27322,0,0,0,0,-0.275299,-0.742008,0.28,-0.411422,1.06824,-0.149813,-0.0408978,0.449663,0.742008,-0.28,0.422319,-0.910224,0.0844265,0.013591
2.75456,-4,0.00251428,12.5613,0.338257,1.47375,1.30448,0,0,0,0,-0.21911,-0.795662,0.347765,-0.440995,0.995998,-0.163755,-0.0417427,0.406993,0.795662,-0.347765,0.452738,-0.825729,0.0932984,0.0169708
2.78659,-4,0.00251428,12.5613,0.337412,1.4877,1.33574,0,0,0,0,-0.162921,-0.849316,0.41553,-0.470568,0.923755,-0.177696,-0.0425877,0.364323,0.849316,-0.41553,0.483156,-0.741234,0.10217,0.0203506
2.81862,-4,0.00251428,12.5613,0.336567,1.50164,1.36701,0,0,0,0,-0.106732,-0.902971,0.483295,-0.500141,0.851512,-0.191638,-0.0434326,0.321653,0.902971,-0.483295,0.513574,-0.656739,0.111042,0.0237304
2.85065,-4,0.00251428,12.5613,0.335742,1.51526,1.39756,0,0,0,0,-0.0518208,-0.955404,0.549518,-0.529042,0.780912,-0.205263,-0.0442583,0.279954,0.955404,-0.549518,0.5433,-0.574167,0.119713,0.0270333
2.88268,-4,0.00251428,12.5613,0.334971,1.52798,1.42609,0,0,0,0,-0.000545616,-1.00437,0.611357,-0.556029,0.714987,-0.217985,-0.0450294,0.241016,1.00437,-0.611357,0.571058,-0.497061,0.127809,0.0301176
2.91471,-4,0.00251428,12.5613,0.334255,1.53979,1.45256,0,0,0,0,0.047034,-1.0498,0.668739,-0.581071,0.653813,-0.22979,-0.0457449,0.204884,1.0498,-0.668739,0.596815,-0.425513,0.135321,0.0329795
2.94674,-4,0.00251428,12.5613,0.333595,1.55068,1.47698,0,0,0,0,0.0909181,-1.0917,0.721664,-0.604167,0.597391,-0.240679,-0.0464048,0.171558,1.0917,-0.721664,0.620572,-0.359522,0.14225,0.0356191
2.97877,-4,0.00251428,12.5613,0.332991,1.56065,1.49934,0,0,0,0,0.131107,-1.13008,0.770132,-0.625319,0.54572,-0.250651,-0.0470091,0.141039,1.13008,-0.770132,0.642328,-0.299088,0.148596,0.0380365
3.0108,-4,0.00251428,12.5613,0.332442,1.56971,1.51964,0,0,0,0,0.1676,-1.16493,0.814143,-0.644526,0.4988,-0.259705,-0.0475579,0.113326,1.16493,-0.814143,0.662084,-0.244211,0.154358,0.0402316
