time,chassis_x,chassis_y,chassis_yaw,leg_joint1,leg_joint2,leg_joint3,leg_joint4,leg_joint5,head_joint1,head_joint2,left_arm_joint1,left_arm_joint2,left_arm_joint3,left_arm_joint4,left_arm_joint5,left_arm_joint6,left_arm_joint7,right_arm_joint1,right_arm_joint2,right_arm_joint3,right_arm_joint4,right_arm_joint5,right_arm_joint6,right_arm_joint7
3.36387,0,0,0,0.35,1.28,0.87,0.0712659,0,-0.121517,0,-0.948835,-0.180654,-0.293039,0.112532,1.65738,0.0122749,0.0768988,0.837368,0.167863,0.604599,0.208165,-1.94518,-0.0298173,-0.115336
3.39596,0,0,0,0.35,1.28,0.87,0.0866358,0,-0.147725,0,-0.9378,-0.208832,-0.22813,0.143272,1.58348,0.00845212,0.0999537,0.802293,0.193282,0.606884,0.24659,-1.93336,-0.0297779,-0.133741
3.42805,0,0,0,0.35,1.28,0.87,0.103195,0,-0.175961,0,-0.925911,-0.239191,-0.1582,0.17639,1.50387,0.00433358,0.124792,0.764504,0.220668,0.609347,0.287987,-1.92062,-0.0297354,-0.153569
3.46014,0,0,0,0.35,1.28,0.87,0.119882,0,-0.204414,0,-0.913931,-0.269783,-0.0877301,0.209764,1.42365,0.000183254,0.149823,0.726424,0.248266,0.611829,0.329704,-1.90778,-0.0296926,-0.173551
3.49223,0,0,0,0.35,1.28,0.87,0.136569,0,-0.232867,0,-0.901951,-0.300376,-0.0172603,0.243137,1.34342,-0.00396706,0.174853,0.688343,0.275863,0.61431,0.371421,-1.89495,-0.0296498,-0.193532
3.52432,0,0,0,0.35,1.28,0.87,0.153255,0,-0.26132,0,-0.88997,-0.330968,0.0532095,0.276511,1.2632,-0.00811738,0.199883,0.650263,0.303461,0.616792,0.413139,-1.88211,-0.029607,-0.213514
3.55641,0,0,0,0.35,1.28,0.87,0.169942,0,-0.289773,0,-0.87799,-0.361561,0.123679,0.309885,1.18297,-0.0122677,0.224913,0.612183,0.331058,0.619273,0.454856,-1.86928,-0.0295643,-0.233495
3.5885,0,0,0,0.35,1.28,0.87,0.186629,0,-0.318227,0,-0.86601,-0.392153,0.194149,0.343258,1.10274,-0.016418,0.249944,0.574103,0.358656,0.621755,0.496573,-1.85644,-0.0295215,-0.253476
3.62059,0,0,0,0.35,1.28,0.87,0.203316,0,-0.34668,0,-0.85403,-0.422746,0.264619,0.376632,1.02252,-0.0205683,0.274974,0.536023,0.386253,0.624237,0.53829,-1.8436,-0.0294787,-0.273458
3.65268,0,0,0,0.35,1.28,0.87,0.220003,0,-0.375133,0,-0.842049,-0.453338,0.335089,0.410006,0.942294,-0.0247186,0.300004,0.497942,0.413851,0.626718,0.580007,-1.83077,-0.0294359,-0.293439
3.68477,0,0,0,0.35,1.28,0.87,0.23669,0,-0.403586,0,-0.830069,-0.483931,0.405559,0.443379,0.862069,-0.028869,0.325034,0.459862,0.441448,0.6292,0.621724,-1.81793,-0.0293931,-0.313421
3.71686,0,0,0,0.35,1.28,0.87,0.253376,0,-0.432039,0,-0.818089,-0.514524,0.476028,0.476753,0.781844,-0.0330193,0.350065,0.421782,0.469046,0.631682,0.663441,-1.8051,-0.0293503,-0.333402
3.74895,0,0,0,0.35,1.28,0.87,0.270063,0,-0.460493,0,-0.806108,-0.545116,0.546498,0.510127,0.701619,-0.0371696,0.375095,0.383702,0.496643,0.634163,0.705158,-1.79226,-0.0293075,-0.353384
3.78104,0,0,0,0.35,1.28,0.87,0.28675,0,-0.488946,0,-0.794128,-0.575709,0.616968,0.5435,0.621393,-0.0413199,0.400125,0.345621,0.524241,0.636645,0.746875,-1.77942,-0.0292647,-0.373365
3.81313,0,0,0,0.35,1.28,0.87,0.303437,0,-0.517399,0,-0.782148,-0.606301,0.687438,0.576874,0.541168,-0.0454702,0.425156,0.307541,0.551838,0.639127,0.788593,-1.76659,-0.029222,-0.393346
3.84522,0,0,0,0.35,1.28,0.87,0.320124,0,-0.545852,0,-0.770167,-0.636894,0.757908,0.610248,0.460943,-0.0496205,0.450186,0.269461,0.579436,0.641608,0.83031,-1.75375,-0.0291792,-0.413328
3.87731,0,0,0,0.35,1.28,0.87,0.336811,0,-0.574305,0,-0.758187,-0.667486,0.828377,0.643621,0.380718,-0.0537709,0.475216,0.231381,0.607033,0.64409,0.872027,-1.74091,-0.0291364,-0.433309
3.9094,0,0,0,0.35,1.28,0.87,0.353498,0,-0.602759,0,-0.746207,-0.698079,0.898847,0.676995,0.300493,-0.0579212,0.500246,0.193301,0.634631,0.646571,0.913744,-1.72808,-0.0290936,-0.453291
3.94149,0,0,0,0.35,1.28,0.87,0.370184,0,-0.631212,0,-0.734227,-0.728671,0.969317,0.710369,0.220267,-0.0620715,0.525277,0.15522,0.662228,0.649053,0.955461,-1.71524,-0.0290508,-0.473272
3.97358,0,0,0,0.35,1.28,0.87,0.386871,0,-0.659665,0,-0.722246,-0.759264,1.03979,0.743742,0.140042,-0.0662218,0.550307,0.11714,0.689825,0.651535,0.997178,-1.70241,-0.029008,-0.493253
4.00567,0,0,0,0.35,1.28,0.87,0.403558,0,-0.688118,0,-0.710266,-0.789856,1.11026,0.777116,0.0598171,-0.0703721,0.575337,0.0790598,0.717423,0.654016,1.0389,-1.68957,-0.0289652,-0.513235
4.03776,0,0,0,0.35,1.28,0.87,0.420245,0,-0.716571,0,-0.698286,-0.820449,1.18073,0.81049,-0.0204081,-0.0745224,0.600367,0.0409796,0.74502,0.656498,1.08061,-1.67673,-0.0289224,-0.533216
4.06985,0,0,0,0.35,1.28,0.87,0.436932,0,-0.745025,0,-0.686305,-0.851042,1.2512,0.843863,-0.100633,-0.0786728,0.625398,0.00289938,0.772618,0.65898,1.12233,-1.6639,-0.0288797,-0.553198
4.10194,0,0,0,0.35,1.28,0.87,0.453619,0,-0.773478,0,-0.674325,-0.881634,1.32167,0.877237,-0.180859,-0.0828231,0.650428,-0.0351808,0.800215,0.661461,1.16405,-1.65106,-0.0288369,-0.573179
4.13403,0,0,0,0.35,1.28,0.87,0.470305,0,-0.801931,0,-0.662345,-0.912227,1.39214,0.910611,-0.261084,-0.0869734,0.675458,-0.0732611,0.827813,0.663943,1.20576,-1.63823,-0.0287941,-0.593161
4.16612,0,0,0,0.35,1.28,0.87,0.486992,0,-0.830384,0,-0.650365,-0.942819,1.46261,0.943985,-0.341309,-0.0911237,0.700488,-0.111341,0.85541,0.666424,1.24748,-1.62539,-0.0287513,-0.613142
4.19821,0,0,0,0.35,1.28,0.87,0.503679,0,-0.858837,0,-0.638384,-0.973412,1.53308,0.977358,-0.421534,-0.095274,0.725519,-0.149422,0.883008,0.668906,1.2892,-1.61255,-0.0287085,-0.633123
4.2303,0,0,0,0.35,1.28,0.87,0.520366,0,-0.887291,0,-0.626404,-1.004,1.60355,1.01073,-0.501759,-0.0994243,0.750549,-0.187502,0.910605,0.671388,1.33091,-1.59972,-0.0286657,-0.653105
4.26239,0,0,0,0.35,1.28,0.87,0.537053,0,-0.915744,0,-0.614424,-1.0346,1.67402,1.04411,-0.581984,-0.103575,0.775579,-0.225582,0.938203,0.673869,1.37263,-1.58688,-0.0286229,-0.673086
4.29448,0,0,0,0.35,1.28,0.87,0.55374,0,-0.944197,0,-0.602443,-1.06519,1.74448,1.07748,-0.66221,-0.107725,0.800609,-0.263662,0.9658,0.676351,1.41435,-1.57405,-0.0285802,-0.693068
4.32657,0,0,0,0.35,1.28,0.87,0.570426,0,-0.97265,0,-0.590463,-1.09578,1.81495,1.11085,-0.742435,-0.111875,0.82564,-0.301742,0.993398,0.678833,1.45607,-1.56121,-0.0285374,-0.713049
4.35866,0,0,0,0.35,1.28,0.87,0.587113,0,-1.0011,0,-0.578483,-1.12637,1.88542,1.14423,-0.82266,-0.116026,0.85067,-0.339823,1.021,0.681314,1.49778,-1.54837,-0.0284946,-0.733031
4.39075,0,0,0,0.35,1.28,0.87,0.6038,0,-1.02956,0,-0.566502,-1.15697,1.95589,1.1776,-0.902885,-0.120176,0.8757,-0.377903,1.04859,0.683796,1.5395,-1.53554,-0.0284518,-0.753012
4.42284,0,0,0,0.35,1.28,0.87,0.620487,0,-1.05801,0,-0.554522,-1.18756,2.02636,1.21097,-0.98311,-0.124326,0.90073,-0.415983,1.07619,0.686278,1.58122,-1.5227,-0.028409,-0.772993
4.45493,0,0,0,0.35,1.28,0.87,0.637174,0,-1.08646,0,-0.542542,-1.21815,2.09683,1.24435,-1.06334,-0.128477,0.925761,-0.454063,1.10379,0.688759,1.62293,-1.50987,-0.0283662,-0.792975
4.48702,0,0,0,0.35,1.28,0.87,0.653861,0,-1.11492,0,-0.530562,-1.24874,2.1673,1.27772,-1.14356,-0.132627,0.950791,-0.492144,1.13138,0.691241,1.66465,-1.49703,-0.0283234,-0.812956
4.51911,0,0,0,0.35,1.28,0.87,0.670547,0,-1.14337,0,-0.518581,-1.27934,2.23777,1.31109,-1.22379,-0.136777,0.975821,-0.530224,1.15898,0.693722,1.70637,-1.48419,-0.0282806,-0.832938
4.5512,0,0,0,0.35,1.28,0.87,0.687223,0,-1.1718,0,-0.506609,-1.30991,2.30819,1.34445,-1.30396,-0.140925,1.00083,-0.568277,1.18656,0.696202,1.74806,-1.47137,-0.0282379,-0.852905
4.58329,0,0,0,0.35,1.28,0.87,0.703146,0,-1.19895,0,-0.495177,-1.3391,2.37544,1.37629,-1.38051,-0.144885,1.02472,-0.604616,1.2129,0.69857,1.78787,-1.45912,-0.0281971,-0.871973
4.61538,0,0,0,0.35,1.28,0.87,0.717578,0,-1.22356,0,-0.484816,-1.36556,2.43639,1.40516,-1.44989,-0.148474,1.04637,-0.637549,1.23676,0.700717,1.82394,-1.44802,-0.0281601,-0.889253
4.64747,0,0,0,0.35,1.28,0.87,0.73051,0,-1.24561,0,-0.475531,-1.38927,2.491,1.43102,-1.51207,-0.151691,1.06576,-0.667061,1.25815,0.70264,1.85627,-1.43807,-0.0281269,-0.904739
4.67956,0,0,0,0.35,1.28,0.87,0.741942,0,-1.26511,0,-0.467323,-1.41023,2.53928,1.45388,-1.56703,-0.154534,1.08291,-0.69315,1.27706,0.70434,1.88486,-1.42928,-0.0280976,-0.918428
4.71165,0,0,0,0.35,1.28,0.87,0.751875,0,-1.28204,0,-0.460192,-1.42844,2.58123,1.47375,-1.61479,-0.157005,1.09781,-0.715818,1.29349,0.705817,1.90969,-1.42163,-0.0280721,-0.930323
4.74374,0,0,0,0.35,1.28,0.87,0.760309,0,-1.29642,0,-0.454137,-1.4439,2.61684,1.49062,-1.65533,-0.159103,1.11046,-0.735065,1.30743,0.707072,1.93077,-1.41515,-0.0280505,-0.940422
4.77583,0,0,0,0.35,1.28,0.87,0.767244,0,-1.30825,0,-0.449158,-1.45661,2.64613,1.50449,-1.68867,-0.160827,1.12087,-0.75089,1.3189,0.708103,1.94811,-1.40981,-0.0280327,-0.948725
4.80792,0,0,0,0.35,1.28,0.87,0.772679,0,-1.31752,0,-0.445256,-1.46658,2.66908,1.51536,-1.7148,-0.162179,1.12902,-0.763293,1.32789,0.708911,1.9617,-1.40563,-0.0280188,-0.955234
4.84001,0,0,0,0.35,1.28,0.87,0.776615,0,-1.32423,0,-0.44243,-1.47379,2.6857,1.52323,-1.73372,-0.163158,1.13492,-0.772275,1.3344,0.709497,1.97154,-1.4026,-0.0280087,-0.959946
4.8721,0,0,0,0.35,1.28,0.87,0.779051,0,-1.32838,0,-0.440681,-1.47826,2.69599,1.5281,-1.74544,-0.163764,1.13858,-0.777835,1.33843,0.709859,1.97763,-1.40073,-0.0280024,-0.962864
4.90419,0,0,0,0.35,1.28,0.87,0.779988,0,-1.32998,0,-0.440008,-1.47998,2.69995,1.52998,-1.74994,-0.163997,1.13998,-0.779973,1.33998,0.709998,1.97997,-1.40001,-0.028,-0.963986
4.93229,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.439772,-1.47999,2.69881,1.52883,-1.74875,-0.163953,1.13997,-0.780476,1.33897,0.709967,1.97987,-1.40017,-0.0279604,-0.964207
4.96441,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.438761,-1.47994,2.6935,1.52362,-1.7432,-0.163743,1.13984,-0.782593,1.33437,0.70982,1.97928,-1.40094,-0.0277846,-0.965129
4.99654,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.436941,-1.47985,2.68394,1.51424,-1.7332,-0.163365,1.13961,-0.786404,1.32611,0.709557,1.97823,-1.40232,-0.027468,-0.966788
5.02866,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.434312,-1.47973,2.67014,1.50069,-1.71876,-0.162818,1.13927,-0.791908,1.31417,0.709176,1.9767,-1.40431,-0.0270107,-0.969185
5.06078,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.430873,-1.47956,2.65209,1.48297,-1.69988,-0.162104,1.13882,-0.799106,1.29855,0.708677,1.97471,-1.40691,-0.0264127,-0.972318
5.0929,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.426626,-1.47935,2.62979,1.46108,-1.67656,-0.161222,1.13828,-0.807997,1.27927,0.708062,1.97225,-1.41012,-0.0256741,-0.97619
5.12503,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.42157,-1.47911,2.60325,1.43503,-1.6488,-0.160171,1.13763,-0.818582,1.25631,0.707329,1.96932,-1.41395,-0.0247947,-0.980798
5.15715,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.415704,-1.47883,2.57246,1.4048,-1.61659,-0.158953,1.13687,-0.830861,1.22967,0.706479,1.96592,-1.41839,-0.0237746,-0.986144
5.18927,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.40903,-1.4785,2.53742,1.37041,-1.57994,-0.157567,1.13601,-0.844833,1.19936,0.705512,1.96205,-1.42344,-0.0226139,-0.992227
5.22139,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.401546,-1.47814,2.49813,1.33185,-1.53885,-0.156012,1.13505,-0.860499,1.16538,0.704427,1.95771,-1.4291,-0.0213124,-0.999048
5.25352,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.393254,-1.47774,2.4546,1.28912,-1.49331,-0.154289,1.13398,-0.877858,1.12772,0.703225,1.9529,-1.43538,-0.0198703,-1.00661
5.28564,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.384153,-1.4773,2.40682,1.24222,-1.44333,-0.152399,1.13281,-0.896911,1.08639,0.701906,1.94762,-1.44227,-0.0182874,-1.0149
5.31776,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.374242,-1.47682,2.3548,1.19115,-1.38891,-0.15034,1.13153,-0.917658,1.04139,0.70047,1.94188,-1.44977,-0.0165638,-1.02393
5.34988,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.363523,-1.47631,2.29852,1.13591,-1.33005,-0.148113,1.13015,-0.940098,0.992711,0.698916,1.93567,-1.45788,-0.0146996,-1.0337
5.382,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.351994,-1.47575,2.238,1.07651,-1.26675,-0.145719,1.12866,-0.964231,0.94036,0.697246,1.92898,-1.46661,-0.0126946,-1.04421
5.41413,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.339657,-1.47515,2.17324,1.01293,-1.199,-0.143156,1.12707,-0.990059,0.884334,0.695457,1.92183,-1.47594,-0.010549,-1.05546
5.44625,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.32651,-1.47452,2.10422,0.945189,-1.12681,-0.140425,1.12538,-1.01758,0.824635,0.693552,1.91421,-1.48589,-0.00826261,-1.06744
5.47837,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.312554,-1.47384,2.03096,0.873276,-1.05018,-0.137526,1.12358,-1.04679,0.761262,0.69153,1.90612,-1.49646,-0.00583556,-1.08016
5.51049,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.297792,-1.47313,1.95347,0.797207,-0.969118,-0.134459,1.12168,-1.0777,0.694226,0.68939,1.89756,-1.50763,-0.00326825,-1.09361
5.54262,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.282588,-1.4724,1.87365,0.718859,-0.885627,-0.131301,1.11972,-1.10953,0.625182,0.687187,1.88875,-1.51914,-0.000623976,-1.10747
5.57474,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.267374,-1.47166,1.79378,0.640462,-0.802087,-0.128141,1.11776,-1.14137,0.556095,0.684982,1.87993,-1.53065,0.00202189,-1.12134
5.60686,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.25216,-1.47093,1.71392,0.562067,-0.718546,-0.12498,1.1158,-1.17322,0.487009,0.682777,1.87111,-1.54217,0.00466775,-1.1352
5.63898,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.236947,-1.47019,1.63405,0.483671,-0.635005,-0.12182,1.11384,-1.20507,0.417922,0.680572,1.86229,-1.55368,0.00731361,-1.14907
5.67111,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.221733,-1.46946,1.55419,0.405275,-0.551465,-0.11866,1.11188,-1.23692,0.348836,0.678367,1.85347,-1.56519,0.00995947,-1.16294
5.70323,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.206519,-1.46872,1.47432,0.326879,-0.467924,-0.115499,1.10992,-1.26877,0.27975,0.676162,1.84465,-1.57671,0.0126053,-1.1768
5.73535,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.191306,-1.46799,1.39445,0.248483,-0.384384,-0.112339,1.10796,-1.30062,0.210663,0.673957,1.83583,-1.58822,0.0152512,-1.19067
5.76747,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.176092,-1.46725,1.31459,0.170087,-0.300843,-0.109179,1.106,-1.33246,0.141577,0.671752,1.82701,-1.59974,0.0178971,-1.20453
5.7996,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.160878,-1.46652,1.23472,0.0916915,-0.217303,-0.106018,1.10404,-1.36431,0.0724907,0.669548,1.81819,-1.61125,0.0205429,-1.2184
5.83172,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.145665,-1.46578,1.15486,0.0132957,-0.133762,-0.102858,1.10208,-1.39616,0.00340434,0.667343,1.80937,-1.62277,0.0231888,-1.23227
5.86384,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.130451,-1.46505,1.07499,-0.0651001,-0.0502214,-0.0996975,1.10012,-1.42801,-0.065682,0.665138,1.80055,-1.63428,0.0258346,-1.24613
5.89596,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.115237,-1.46431,0.995126,-0.143496,0.0333192,-0.0965372,1.09816,-1.45986,-0.134768,0.662933,1.79173,-1.64579,0.0284805,-1.26
5.92808,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.100023,-1.46358,0.91526,-0.221892,0.11686,-0.0933769,1.0962,-1.49171,-0.203855,0.660728,1.78291,-1.65731,0.0311263,-1.27387
5.96021,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.0848098,-1.46284,0.835394,-0.300288,0.2004,-0.0902165,1.09424,-1.52355,-0.272941,0.658523,1.77409,-1.66882,0.0337722,-1.28773
5.99233,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.0695961,-1.46211,0.755529,-0.378684,0.283941,-0.0870562,1.09228,-1.5554,-0.342027,0.656318,1.76527,-1.68034,0.0364181,-1.3016
6.02445,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.0543824,-1.46137,0.675663,-0.457079,0.367481,-0.0838959,1.09032,-1.58725,-0.411114,0.654113,1.75645,-1.69185,0.0390639,-1.31546
6.05657,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.0391687,-1.46064,0.595797,-0.535475,0.451022,-0.0807355,1.08836,-1.6191,-0.4802,0.651909,1.74763,-1.70337,0.0417098,-1.32933
6.0887,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.023955,-1.4599,0.515931,-0.613871,0.534563,-0.0775752,1.0864,-1.65095,-0.549286,0.649704,1.73881,-1.71488,0.0443556,-1.3432
6.12082,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,-0.00874134,-1.45917,0.436066,-0.692267,0.618103,-0.0744149,1.08444,-1.6828,-0.618373,0.647499,1.72999,-1.7264,0.0470015,-1.35706
6.15294,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.00647236,-1.45843,0.3562,-0.770663,0.701644,-0.0712545,1.08248,-1.71464,-0.687459,0.645294,1.72118,-1.73791,0.0496474,-1.37093
6.18506,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.0216861,-1.4577,0.276334,-0.849059,0.785184,-0.0680942,1.08052,-1.74649,-0.756545,0.643089,1.71236,-1.74942,0.0522932,-1.3848
6.21719,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.0368977,-1.45696,0.196479,-0.927444,0.868713,-0.0649343,1.07856,-1.77834,-0.825622,0.640884,1.70354,-1.76094,0.0549387,-1.39866
6.24931,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.051753,-1.45624,0.118494,-1.00399,0.950286,-0.0618484,1.07665,-1.80943,-0.893081,0.638731,1.69493,-1.77218,0.0575223,-1.4122
6.28143,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.0658098,-1.45556,0.0447022,-1.07643,1.02747,-0.0589284,1.07484,-1.83886,-0.956914,0.636694,1.68678,-1.78282,0.0599669,-1.42501
6.31355,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.0790575,-1.45492,-0.0248427,-1.14469,1.10022,-0.0561765,1.07313,-1.86659,-1.01707,0.634774,1.6791,-1.79285,0.0622709,-1.43709
6.34568,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.0914961,-1.45432,-0.0901406,-1.20879,1.16852,-0.0535926,1.07153,-1.89263,-1.07356,0.632972,1.67189,-1.80226,0.0644341,-1.44842
6.3778,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.103126,-1.45376,-0.151191,-1.26872,1.23238,-0.0511768,1.07003,-1.91698,-1.12637,0.631286,1.66514,-1.81106,0.0664566,-1.45902
6.40992,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.113946,-1.45324,-0.207995,-1.32447,1.2918,-0.048929,1.06864,-1.93963,-1.17551,0.629718,1.65887,-1.81925,0.0683385,-1.46889
6.44204,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.123958,-1.45276,-0.260552,-1.37606,1.34677,-0.0468493,1.06735,-1.96059,-1.22097,0.628267,1.65307,-1.82683,0.0700796,-1.47801
6.47416,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.133161,-1.45231,-0.308862,-1.42348,1.39731,-0.0449377,1.06616,-1.97985,-1.26276,0.626933,1.64773,-1.83379,0.0716801,-1.4864
6.50629,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.141554,-1.45191,-0.352925,-1.46674,1.4434,-0.0431941,1.06508,-1.99742,-1.30087,0.625717,1.64287,-1.84015,0.0731398,-1.49405
6.53841,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.149139,-1.45154,-0.392741,-1.50582,1.48504,-0.0416185,1.0641,-2.0133,-1.33532,0.624618,1.63847,-1.84589,0.0744589,-1.50096
6.57053,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.155914,-1.45121,-0.428309,-1.54073,1.52225,-0.0402111,1.06323,-2.02749,-1.36608,0.623636,1.63454,-1.85101,0.0756372,-1.50714
6.60265,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.161881,-1.45092,-0.459631,-1.57148,1.55501,-0.0389717,1.06246,-2.03998,-1.39318,0.622771,1.63108,-1.85553,0.0766749,-1.51257
6.63478,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.167038,-1.45067,-0.486706,-1.59805,1.58333,-0.0379003,1.0618,-2.05077,-1.4166,0.622023,1.62809,-1.85943,0.0775718,-1.51727
6.6669,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.171387,-1.45046,-0.509534,-1.62046,1.60721,-0.036997,1.06124,-2.05988,-1.43634,0.621393,1.62557,-1.86272,0.0783281,-1.52124
6.69902,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.174926,-1.45029,-0.528114,-1.6387,1.62665,-0.0362617,1.06078,-2.06728,-1.45242,0.62088,1.62352,-1.8654,0.0789437,-1.52446
6.73114,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.177656,-1.45016,-0.542448,-1.65277,1.64164,-0.0356945,1.06043,-2.073,-1.46482,0.620485,1.62194,-1.86747,0.0794185,-1.52695
6.76327,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.179578,-1.45007,-0.552535,-1.66267,1.65219,-0.0352954,1.06018,-2.07702,-1.47354,0.620206,1.62082,-1.86892,0.0797527,-1.5287
6.79539,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.18069,-1.45001,-0.558374,-1.6684,1.6583,-0.0350643,1.06004,-2.07935,-1.47859,0.620045,1.62018,-1.86977,0.0799461,-1.52972
6.82349,0,0,0,0.35,1.28,0.87,0.78,0,-1.33,0,0.181,-1.45,-0.56,-1.67,1.66,-0.035,1.06,-2.08,-1.48,0.62,1.62,-1.87,0.08,-1.53
